transaction_id,user_id,transaction_date,raw_timestamp,store_id,product_category,sale_amount,price,quantity,region,city,age,subscription,status,email,username,payment_method
395,1078,2025-10-13,2025-10-13 16:41:32,19,Sports,1854.24,646.34,7,South,Bengaluru,38,Premium,Completed,vwilliams@example.net,brandonalvarez,UPI
421,1029,2025-02-08,2025-02-08 02:38:08,6,Furniture,2222.91,419.38,9,East,Bengaluru,20,Premium,Cancelled,ryan25@example.com,,Cash
553,1077,2024-12-25,2024-12-25 20:35:54,15,Grocery,4048.81,537.28,4,West,Bengaluru,69,Premium,Pending,alexisrobinson@example.com,kristi75,Cash
904,1072,2024-08-02,2024-08-02 00:34:24,1,Clothing,168.8,865.73,3,East,Mumbai,36,Premium,Cancelled,turnerrandall@example.org,jessicalutz,Card
91,1130,2025-12-23,2025-12-23 09:41:02,15,Grocery,3350.86,1799.84,8,East,Mumbai,52,Premium,Completed,vincent77@example.org,prestonjessica,Card
940,1296,2026-06-13,2026-06-13 04:30:12,20,Clothing,1652.48,1973.01,6,North,Bengaluru,47,Premium,Pending,melissaphillips@example.org,john42,Card
182,1031,2026-01-29,2026-01-29 16:52:12,5,Sports,1076.34,,8,West,Hyderabad,29,Standard,Cancelled,kristina53@example.net,ingramjill,Card
275,1033,2024-07-10,2024-07-10 22:37:49,10,Furniture,3663.29,1696.01,1,South,Bengaluru,45,Premium,,karenmarquez@example.com,evansanne,UPI
896,1008,2026-02-14,2026-02-14 17:31:17,18,Sports,576.89,1496.62,7,East,Pune,58,Premium,Pending,kristopherrussell@example.org,mendezmark,Cash
70,1080,2026-01-04,2026-01-04 12:19:16,8,Clothing,2782.36,329.93,7,West,Mumbai,56,Standard,Pending,vargasmaria@example.org,terrykevin,Cash
292,1205,2025-05-18,2025-05-18 08:59:49,12,Electronics,2932.5,532.46,2,North,Bengaluru,30,Standard,Completed,gibbsmichael@example.net,rodriguezjohn,Cash
132,1173,2026-01-25,2026-01-25 00:45:19,20,Electronics,3956.67,1301.66,2,East,Bengaluru,53,Standard,Pending,reesethomas@example.com,hayesjeffrey,Card
301,1089,2026-03-18,2026-03-18 21:18:05,16,Electronics,496.77,480.59,4,North,Chennai,48,Premium,Pending,raylauren@example.net,michaelgonzalez,UPI
425,1257,2025-07-01,2025-07-01 00:42:05,10,Grocery,4737.73,1609.83,5,East,Mumbai,46,Standard,Cancelled,jamiejennings@example.org,robert18,Card
327,1016,2025-03-27,2025-03-27 03:29:34,15,Electronics,4594.25,1415.18,5,East,Delhi,47,Standard,Cancelled,courtneyhernandez@example.com,fheath,Cash
145,1024,2025-04-16,2025-04-16 23:50:08,8,Furniture,3212.81,1253.16,2,North,Pune,49,Premium,Cancelled,xpeterson@example.com,kimberly99,UPI
424,1115,2024-09-19,2024-09-19 12:16:07,20,Clothing,2301.06,819.83,1,East,Bengaluru,44,Premium,Cancelled,williamsdarrell@example.com,qmartinez,Cash
581,1271,2025-01-08,2025-01-08 02:25:23,4,Sports,,1527.03,9,South,Chennai,67,Premium,Pending,lisa19@example.com,jessicacummings,Cash
136,1051,2024-09-13,2024-09-13 12:14:54,17,Sports,4183.84,1769.69,1,East,Pune,67,Premium,Cancelled,farrelldebra@example.net,russellbeasley,Card
451,1122,2026-03-23,2026-03-23 22:43:11,17,Sports,4047.5,1375.59,5,East,Hyderabad,30,Premium,Completed,hughescaroline@example.com,mbarnes,Cash
165,1100,2025-10-03,2025-10-03 03:57:35,18,Grocery,669.59,619.59,9,North,Chennai,59,Premium,Cancelled,collinsnicholas@example.com,elizabethcalderon,UPI
29,1068,2024-10-26,2024-10-26 22:29:26,9,Electronics,4454.08,1489.99,3,East,Hyderabad,56,Premium,Cancelled,jeff09@example.net,adkinsbrian,Card
774,1068,2025-12-19,2025-12-19 09:06:39,3,Grocery,,716.12,10,North,Chennai,50,Standard,Pending,figueroapatricia@example.org,coxjames,Card
194,1031,2024-07-18,2024-07-18 07:08:53,4,Furniture,1568.69,822.72,9,East,Mumbai,25,Standard,Pending,victorhughes@example.net,greenjorge,UPI
389,1273,2026-03-11,2026-03-11 08:19:16,8,Clothing,3746.43,1597.61,9,East,Kolkata,58,Premium,Pending,davidtodd@example.org,teresastokes,UPI
853,1216,2024-11-04,2024-11-04 11:24:21,1,Clothing,1537.97,1893.5,9,East,Mumbai,52,Standard,Completed,emaynard@example.org,mrichards,UPI
170,1054,2026-02-02,2026-02-02 23:25:21,11,Clothing,2359.04,549.59,4,South,Bengaluru,21,Standard,Pending,pyoung@example.com,mmckee,UPI
706,1061,2024-07-02,2024-07-02 13:16:59,18,Clothing,2457.51,1987.45,6,North,Delhi,53,Standard,Completed,saramann@example.net,robert72,UPI
141,1262,2025-09-19,2025-09-19 19:22:35,5,Furniture,503.98,1822.8,8,East,Kolkata,19,Standard,Completed,ericolson@example.org,megan51,Card
174,1135,2026-06-05,2026-06-05 18:49:49,12,Furniture,1861.39,813.15,10,South,Hyderabad,53,Standard,Completed,bwilkerson@example.com,sandersnathaniel,Card
7,1194,2025-04-19,2025-04-19 01:42:52,9,Sports,1137.1,662.08,1,South,Delhi,20,Standard,Pending,xreid@example.org,michael41,Card
746,1189,2024-07-07,2024-07-07 00:33:35,7,Furniture,96.35,1491.43,5,East,Bengaluru,23,Standard,Cancelled,michael78@example.org,,Cash
479,1116,2024-08-09,2024-08-09 05:53:35,20,Electronics,3187.74,1271.74,1,East,Chennai,20,Standard,Cancelled,enewman@example.com,kingjames,UPI
74,1020,2025-06-24,2025-06-24 06:18:15,14,Grocery,3038.38,71.21,4,North,Delhi,61,Standard,Cancelled,marcus31@example.com,dsanchez,Cash
911,1252,2024-09-05,2024-09-05 18:28:40,18,Sports,4115.95,781.56,10,West,Chennai,54,Premium,Cancelled,lindsey33@example.com,benjamin79,Cash
814,1100,2025-02-26,2025-02-26 19:39:23,5,Clothing,70.69,1726.08,6,West,Hyderabad,44,Standard,Cancelled,rodriguezjohn@example.net,melaniejennings,Card
239,1181,2025-12-16,2025-12-16 09:13:07,6,Sports,269.27,1967.54,7,East,Delhi,45,Premium,Completed,michael33@example.org,vhernandez,Cash
146,1294,2024-09-01,2024-09-01 14:23:12,8,Clothing,1491.8,,6,South,Chennai,44,Premium,Cancelled,ericwilliamson@example.net,,UPI
793,1236,2025-09-10,2025-09-10 13:52:06,13,Grocery,3742.49,1714.43,7,North,Bengaluru,34,Premium,Cancelled,wsimmons@example.org,william46,Cash
235,1251,2026-01-07,2026-01-07 00:04:21,19,Clothing,1663.14,574.99,7,East,Bengaluru,54,Premium,Cancelled,doylekrystal@example.net,gregorychase,UPI
221,1207,2025-01-02,2025-01-02 16:32:35,15,Sports,1253.88,1400.53,5,North,Mumbai,59,Premium,Completed,leescott@example.com,robertharris,Card
924,1182,2025-05-13,2025-05-13 00:42:46,5,Electronics,1690.03,1795.09,9,North,Chennai,69,Premium,Completed,chavezsteven@example.com,,UPI
501,1207,2024-07-10,2024-07-10 09:36:43,2,Sports,,773.14,6,West,Mumbai,65,Premium,Cancelled,mserrano@example.org,thomasmendez,Cash
133,1076,2025-10-18,2025-10-18 20:15:03,11,Electronics,2934.56,300.03,6,East,Mumbai,62,Standard,Completed,stephen00@example.com,gsimmons,UPI
583,1186,2026-01-16,2026-01-16 10:17:20,10,Clothing,2201.62,681.9,8,North,Bengaluru,65,Premium,Cancelled,dmiller@example.com,nichole66,Cash
775,1239,2024-11-30,2024-11-30 19:57:31,14,Furniture,1869.18,1005.14,5,West,Bengaluru,29,Standard,Completed,bmartinez@example.net,tramirez,Card
186,1275,2025-11-12,2025-11-12 21:38:19,9,Sports,3496.05,291.8,10,South,Bengaluru,21,Premium,Cancelled,michael05@example.com,lloydsamuel,Cash
42,1171,2026-01-21,2026-01-21 12:20:51,3,Clothing,3380.34,464.79,4,South,Bengaluru,20,Premium,Pending,vpham@example.org,erik16,UPI
697,1216,2025-10-01,2025-10-01 13:55:19,1,Electronics,,321.8,8,West,Chennai,19,Standard,Cancelled,yprice@example.net,victor70,Cash
109,1015,2025-10-20,2025-10-20 14:33:58,2,Furniture,4244.13,864.02,2,West,Mumbai,46,Premium,Completed,crystalmccall@example.org,hamiltoncorey,Card
589,1267,2025-08-09,2025-08-09 11:21:55,16,Clothing,2978.33,1677.24,5,North,Delhi,45,Premium,Completed,charlesfrank@example.com,rodriguezrobert,Card
57,1035,2025-01-15,2025-01-15 12:19:19,17,Grocery,112.63,851.72,8,North,Chennai,41,Standard,Cancelled,maryramirez@example.net,rsims,Cash
406,1060,2026-03-30,2026-03-30 19:31:31,8,Furniture,4065.3,1446.11,8,West,Chennai,31,Premium,Cancelled,asilva@example.net,anna99,Card
443,1094,2025-09-03,2025-09-03 22:11:21,1,Clothing,3652.47,1330.8,2,South,Bengaluru,43,Premium,Completed,petersenlatoya@example.net,pamela83,Cash
758,1051,2025-08-17,2025-08-17 03:17:59,11,Electronics,2297.68,669.82,4,North,Bengaluru,18,Premium,Cancelled,madeline02@example.net,nathan76,Cash
653,1104,2026-01-03,2026-01-03 12:31:32,14,Grocery,4127.37,1299.16,5,South,Hyderabad,33,Premium,,nguyendebra@example.com,amorales,Cash
25,1126,2026-03-11,2026-03-11 21:30:59,19,Sports,246.72,182.33,10,East,Kolkata,34,Premium,Cancelled,jamesherrera@example.org,dwhite,UPI
468,1113,2025-04-15,2025-04-15 05:18:18,20,Electronics,114.78,1843.65,8,North,Chennai,69,Premium,Pending,stucker@example.net,lukemiller,UPI
540,1199,2026-01-14,2026-01-14 16:34:21,20, Sports ,2263.44,427.21,6,East,Chennai,68,Standard,Pending,shelby13@example.org,egarcia,UPI
532,1273,2025-05-21,2025-05-21 13:42:51,3,Furniture,2860.56,203.97,8,North,Chennai,37,Standard,Pending,wendyatkinson@example.net,,Cash
619,1191,2025-10-16,2025-10-16 07:52:03,17,Sports,136.85,533.88,10,North,Bengaluru,38,Standard,Cancelled,cpierce@example.org,ariana22,Cash
695,1202,2025-02-08,2025-02-08 23:19:24,10,Electronics,669.19,47.47,2,North,Mumbai,30,Premium,Completed,gregorywilliams@example.com,kentprice,Card
927,1184,2025-06-08,2025-06-08 03:38:01,20,Furniture,248.06,1431.27,7,South,Bengaluru,57,Premium,Completed,devinwilliams@example.org,breanna85,UPI
339,1256,2025-10-28,2025-10-28 14:03:52,4,Furniture,2672.7,837.95,3,South,Bengaluru,39,Standard,Cancelled,xgibson@example.org,kvillarreal,Card
52,1194,2024-12-19,2024-12-19 05:30:35,11,Clothing,2300.76,688.25,7,East,Delhi,44,Standard,Completed,dylanwilliams@example.com,gibsonolivia,Card
508,1214,2025-05-14,2025-05-14 15:25:47,10,Grocery,3664.3,1922.71,5,South,Bengaluru,26,Premium,,jwhite@example.net,tking,UPI
517,1060,2025-10-11,2025-10-11 22:47:56,7,Sports,4994.99,839.8,6,East,Chennai,69,Premium,Completed,kspears@example.org,gregory81,UPI
921,1185,2025-06-09,2025-06-09 11:51:52,20, Grocery ,188.84,578.77,9,North,Bengaluru,31,Premium,Pending,millerbruce@example.org,sedwards,Cash
782,1275,2025-06-06,2025-06-06 19:37:48,10,Grocery,2955.43,1143.8,1,South,Bengaluru,39,Standard,Pending,johnsonangela@example.com,travistaylor,Cash
265,1244,2025-06-20,2025-06-20 11:16:43,3,Clothing,2988.71,1048.5,8,North,Bengaluru,62,Standard,Completed,gary87@example.org,warrenmary,Card
818,1233,2024-11-28,2024-11-28 15:44:26,5,Grocery,1274.7,1165.12,3,North,Bengaluru,67,Premium,Cancelled,brandonwilliamson@example.net,edward52,UPI
711,1184,2025-11-30,2025-11-30 15:27:34,8,Clothing,3778.37,1068.71,4,South,Delhi,45,Standard,Pending,newmanjustin@example.com,matthew70,Card
683,1245,2024-07-07,2024-07-07 15:26:50,15,Grocery,2991.31,,1,West,Hyderabad,64,Premium,Completed,foxgina@example.com,jessicaking,Cash
833,1045,2025-08-10,2025-08-10 02:25:45,4,Furniture,4967.14,77.86,6,West,Delhi,35,Premium,Cancelled,robertjones@example.com,clayanthony,Card
519,1174,2025-07-08,2025-07-08 15:19:22,13,Sports,3099.17,77.65,3,South,Hyderabad,39,Standard,Pending,katherineali@example.com,bmosley,Cash
448,1157,2024-12-12,2024-12-12 22:33:38,12,Furniture,1336.04,621.07,1,South,Hyderabad,36,Standard,Cancelled,jenniferrodriguez@example.com,housemary,Cash
19,1048,2025-08-29,2025-08-29 06:04:05,4,Furniture,1803.77,833.98,1,North,Bengaluru,43,Standard,Completed,allison96@example.org,jenniferross,Cash
716,1171,2024-11-13,2024-11-13 03:31:43,13,Clothing,2626.33,1090.76,4,North,Chennai,53,Standard,Cancelled,derek35@example.com,matthewjohnson,Card
484,1178,2025-11-11,2025-11-11 19:30:03,7,Grocery,,1317.71,5,South,Hyderabad,57,Standard,Cancelled,wilkinsonmichele@example.org,josemercado,Cash
569,1046,2024-09-19,2024-09-19 22:39:17,12,Sports,4274.04,693.32,8,East,Mumbai,30,Premium,Cancelled,coreyduncan@example.com,sfox,Cash
434,1241,2025-01-25,2025-01-25 00:15:00,20,Grocery,1861.32,1007.56,4,West,Mumbai,66,Standard,Pending,pmarsh@example.org,andersonjessica,Card
368,1299,2025-09-08,2025-09-08 13:45:12,16,Sports,3916.35,1822.16,10,South,Delhi,70,Premium,Completed,lweaver@example.com,davisjesse,Card
84,1278,2024-08-24,2024-08-24 22:31:31,13,Furniture,4667.62,1741.81,4,West,Bengaluru,67,Standard,Completed,hernandezlisa@example.com,mcknightdavid,Card
62,1207,2025-08-26,2025-08-26 19:56:49,8,Grocery,3336.6,750.66,9,East,Chennai,65,Standard,Pending,tracynelson@example.com,priceelizabeth,UPI
639,1266,2024-09-03,2024-09-03 08:31:09,16,Furniture,1049.56,1330.94,8,East,Chennai,39,Premium,Completed,nathangallegos@example.com,aliciathompson,Card
273,1020,2026-02-27,2026-02-27 18:37:19,2,Furniture,2557.72,1264.57,9,West,Chennai,62,Standard,Completed,jacobsonsamantha@example.org,rachelschwartz,UPI
286,1297,2025-05-01,2025-05-01 07:17:08,4,Sports,710.89,1643.53,2,North,Chennai,60,Premium,Completed,vbrock@example.com,ryan92,Card
361,1040,2025-06-09,2025-06-09 06:05:23,15,Furniture,,907.24,8,West,Hyderabad,25,Standard,Cancelled,mendezchristina@example.net,victor87,UPI
355,1197,2025-05-01,2025-05-01 02:37:36,16,Furniture,3261.79,1597.88,2,South,Mumbai,64,Premium,Completed,byrdjorge@example.org,cranemelissa,Cash
457,1106,2025-02-05,2025-02-05 18:12:39,16,Furniture,3423.14,637.98,6,South,Mumbai,64,Premium,Cancelled,dwayne04@example.org,howardshaun,UPI
279,1059,2025-02-12,2025-02-12 18:27:24,8,Sports,62.71,1720.2,1,South,Bengaluru,48,Standard,Pending,jennifermiller@example.org,odawson,Cash
13,1082,2024-10-24,2024-10-24 06:08:34,18,Sports,4596.54,1205.91,8,North,Bengaluru,41,Standard,Completed,laurahenderson@example.org,djames,Cash
183,1279,2025-03-13,2025-03-13 21:55:27,12,Grocery,3069.88,400.68,4,East,Chennai,37,Premium,Pending,bellmatthew@example.net,mariacohen,Card
369,1164,2024-12-14,2024-12-14 07:30:36,17, Furniture ,2122.39,1225.81,4,East,Hyderabad,39,Standard,Pending,nsmith@example.org,matthewthompson,Cash
882,1218,2026-02-22,2026-02-22 08:55:07,2,Grocery,594.77,739.88,6,West,Hyderabad,38,Premium,Completed,breanna67@example.net,adennis,Cash
616,1021,2025-12-20,2025-12-20 00:32:08,10,Sports,1554.38,1127.38,8,South,Bengaluru,68,Premium,Completed,phillipmorris@example.org,shawnmosley,Card
224,1278,2025-08-26,2025-08-26 20:25:09,19,Electronics,937.8,1703.85,1,South,Mumbai,27,Standard,Completed,chelsea33@example.com,jeffrey44,Card
573,1076,2026-01-12,2026-01-12 23:36:22,19,Clothing,4627.84,93.02,3,West,Mumbai,19,Standard,Cancelled,hlopez@example.net,ashleymeza,Cash
971,1212,2025-05-04,2025-05-04 22:15:24,10,Grocery,1620.09,704.73,2,East,Chennai,57,Premium,Pending,qjohnson@example.org,markgoodman,Card
654,1014,2024-12-30,2024-12-30 22:16:07,8,Grocery,2347.59,1128.45,7,West,Mumbai,20,Premium,Completed,amydickson@example.com,petersonlisa,Card
546,1196,2025-02-18,2025-02-18 08:47:32,12,Clothing,969.67,1217.06,10,West,Pune,64,Premium,Cancelled,millskatherine@example.org,justin80,UPI
583,1186,2026-01-16,2026-01-16 10:17:20,10,Clothing,2201.62,681.9,8,North,Bengaluru,65,Premium,Cancelled,dmiller@example.com,nichole66,Cash
634,1091,2024-07-20,2024-07-20 06:50:05,1,Furniture,3376.87,804.81,9,North,Bengaluru,27,Standard,Pending,markmorgan@example.net,zhendricks,UPI
177,1242,2026-06-01,2026-06-01 04:00:59,17,Furniture,787.26,1788.4,3,East,Kolkata,57,Standard,Completed,scottmary@example.net,srodriguez,Card
666,1264,2025-07-28,2025-07-28 16:13:40,5,Sports,3444.48,1589.43,6,West,Chennai,65,Premium,Pending,ocruz@example.org,kjacobs,Cash
674,1120,2024-10-08,2024-10-08 17:40:23,16,Grocery,4983.86,1879.86,10,North,Bengaluru,34,Standard,Pending,joshua40@example.net,munozrenee,Card
586,1248,2025-06-09,2025-06-09 22:40:18,2,Furniture,767.46,1857.22,8,South,Hyderabad,41,Premium,Pending,walkerkeith@example.com,davidmiller,UPI
874,1224,2026-02-25,2026-02-25 22:37:41,6,Clothing,1801.0,,6,South,Bengaluru,30,Standard,,trowe@example.org,medinapeter,Cash
394,1120,2025-01-19,2025-01-19 14:19:49,4,Grocery,3116.6,1802.23,6,West,Chennai,39,Standard,Cancelled,earmstrong@example.org,joshuathomas,UPI
164,1063,2025-01-09,2025-01-09 11:56:23,17,Clothing,1555.42,340.69,4,East,Kolkata,51,Standard,Completed,mathewaguilar@example.org,kyle62,Card
249,1156,2025-06-22,2025-06-22 22:18:42,4,Clothing,1897.87,299.89,7,West,Mumbai,26,Standard,Pending,opatel@example.org,rreed,Cash
635,1052,2024-07-25,2024-07-25 18:33:12,6,Electronics,1850.36,414.19,4,West,Bengaluru,32,Standard,Cancelled,timothyburton@example.net,steven60,Card
886,1061,2025-04-14,2025-04-14 13:41:10,2,Sports,4843.23,1770.4,4,South,Mumbai,46,Premium,Completed,todd22@example.net,,UPI
670,1253,2025-09-21,2025-09-21 05:20:44,4,Clothing,3582.14,397.28,5,East,Delhi,49,Standard,Completed,bergeramanda@example.org,egibson,Card
376,1226,2025-01-07,2025-01-07 23:38:23,8,Grocery,3787.78,1102.3,10,South,Delhi,64,Premium,Pending,bellkristin@example.net,williamssamuel,Card
413,1189,2026-05-05,2026-05-05 15:29:56,2,Sports,2173.33,1878.07,8,West,Hyderabad,55,Premium,Pending,vfrench@example.com,brenda71,Cash
75,1089,2025-09-13,2025-09-13 21:02:34,16,Sports,3274.97,1833.82,3,West,Mumbai,70,Standard,Completed,frogers@example.com,tonykelly,Card
114,1210,2025-09-27,2025-09-27 12:27:33,12,Furniture,4347.06,1447.7,5,East,Hyderabad,24,Premium,Completed,dvaughn@example.com,yvonnecastaneda,UPI
599,1272,2025-03-24,2025-03-24 15:37:29,18,Grocery,2287.29,748.93,2,South,Pune,47,Premium,Completed,michael43@example.net,lisa46,Card
962,1143,2024-12-05,2024-12-05 11:37:34,13,Electronics,2939.06,1537.57,5,South,Delhi,31,Standard,Pending,kylemeyers@example.net,kmoore,Card
391,1043,2026-04-06,2026-04-06 23:45:19,10,Clothing,3754.07,1809.02,6,South,Hyderabad,59,Premium,Completed,luis11@example.com,rarnold,Cash
105,1124,2026-06-07,2026-06-07 16:15:51,5,Sports,1065.77,1663.04,9,South,Mumbai,31,Premium,Pending,qhughes@example.net,tylerjohnson,Cash
115,1246,2024-09-18,2024-09-18 18:42:48,8,Electronics,1783.06,1121.41,2,East,Chennai,32,Standard,Cancelled,karmstrong@example.com,andrew64,UPI
418,1060,2025-05-07,2025-05-07 11:38:51,8,Furniture,3926.39,1899.51,2,South,Chennai,43,Standard,Cancelled,creyes@example.net,jessicadodson,UPI
526,1067,2025-08-10,2025-08-10 23:04:46,7,Electronics,2323.87,1433.08,9,North,Bengaluru,37,Premium,Cancelled,imendoza@example.org,phillip27,UPI
458,1266,2025-10-19,2025-10-19 06:57:38,4,Grocery,2432.09,611.65,6,North,Pune,60,Premium,Completed,juliahoffman@example.org,heather06,Cash
410,1261,2024-07-25,2024-07-25 03:11:10,9,Clothing,3634.72,698.49,8,North,Bengaluru,42,Standard,Completed,matthewreeves@example.net,qknox,Cash
93,1054,2025-01-23,2025-01-23 16:43:01,8,Furniture,2881.02,1158.13,5,North,Delhi,60,Standard,Pending,hinesgregory@example.net,lmoon,Cash
931,1066,2025-10-06,2025-10-06 00:56:44,15,Grocery,2586.77,1256.77,6,East,Bengaluru,61,Standard,Cancelled,melissa95@example.net,robert21,Card
90,1289,2024-08-22,2024-08-22 07:28:39,6,Clothing,916.59,1226.79,7,South,Chennai,55,Premium,Completed,lauralarson@example.net,scott74,Card
337,1132,2025-12-24,2025-12-24 02:53:56,18,Clothing,4737.27,1801.19,2,South,Hyderabad,32,Standard,Pending,tylerreed@example.net,gary24,Card
437,1264,2026-05-18,2026-05-18 12:37:06,18,Grocery,3937.4,614.07,9,North,Hyderabad,24,Premium,Completed,qwilliams@example.net,alexander89,Cash
922,1282,2024-08-17,2024-08-17 18:40:13,7,Electronics,1239.66,,10,North,Chennai,68,Standard,Completed,bryanlang@example.org,cheryl61,Cash
934,1092,2026-03-31,2026-03-31 03:51:01,4,Furniture,3852.67,414.95,6,North,Hyderabad,39,Standard,Completed,alejandro50@example.net,thomasscott,UPI
606,1176,2026-06-22,2026-06-22 12:44:13,5,Grocery,2269.72,1951.42,9,East,Bengaluru,19,Standard,Pending,edwin31@example.org,anthonyodom,Cash
594,1000,2025-08-26,2025-08-26 20:15:13,3,Furniture,4472.5,679.15,1,East,Chennai,66,Standard,Cancelled,ana92@example.net,bennettrebecca,UPI
612,1218,2025-10-15,2025-10-15 03:19:35,12,Furniture,1895.51,583.61,6,East,Chennai,53,Premium,Completed,meyershannon@example.org,aprilfoster,UPI
95,1097,2024-09-17,2024-09-17 07:45:47,20,Grocery,3404.93,1447.44,3,North,Kolkata,58,Premium,Pending,robert74@example.net,jcervantes,Card
12,1001,2025-05-04,2025-05-04 11:17:31,9,Sports,3821.71,1025.21,2,East,Pune,58,Premium,Completed,wendytaylor@example.com,camposmichelle,Card
397,1055,2024-10-10,2024-10-10 11:34:05,6,Sports,455.77,575.62,3,South,Hyderabad,64,Premium,Cancelled,uschroeder@example.com,fjacobs,Cash
534,1033,2025-10-30,2025-10-30 14:18:50,16,Electronics,1789.63,933.26,3,East,Delhi,40,Premium,Cancelled,qgarner@example.com,ann45,Cash
44,1002,2024-07-16,2024-07-16 05:07:57,4,Furniture,1133.26,1612.14,9,West,Bengaluru,53,Premium,Completed,raymondramirez@example.org,michael86,Card
43,1037,2026-05-06,2026-05-06 12:07:33,15,Furniture,4436.38,1159.83,7,West,Hyderabad,33,Premium,Cancelled,dwalker@example.com,lori33,UPI
330,1137,2024-12-04,2024-12-04 17:23:04,14,Sports,149.26,1565.0,1,West,Kolkata,26,Premium,Cancelled,juliephillips@example.org,troyrodriguez,Cash
168,1247,2025-07-27,2025-07-27 04:40:57,8,Furniture,1522.3,164.49,1,South,Chennai,44,Standard,Pending,stanleynancy@example.net,carlamoore,Cash
498,1244,2025-10-06,2025-10-06 11:17:55,5,Sports,4238.38,948.15,6,South,Pune,42,Standard,Pending,johnsjessica@example.com,robinsoncatherine,Cash
877,1055,2025-07-25,2025-07-25 01:09:37,1,Clothing,819.93,1010.0,4,North,Mumbai,39,Standard,Cancelled,skinnerjordan@example.net,,UPI
598,1136,2025-06-18,2025-06-18 23:08:45,17,Furniture,,145.47,6,West,Chennai,50,Premium,Pending,williamssandra@example.com,tracy20,UPI
757,1049,2024-09-09,2024-09-09 07:44:01,20,Furniture,1203.9,1207.16,10,North,Chennai,42,Standard,,amybrennan@example.net,joseph51,UPI
101,1209,2025-01-03,2025-01-03 11:44:34,4,Clothing,274.47,93.68,8,North,Bengaluru,33,Premium,Pending,patrickweeks@example.net,michellehill,Card
427,1112,2025-07-19,2025-07-19 09:20:56,8,Grocery,2091.51,719.13,9,North,Mumbai,34,Premium,Pending,kimberlydecker@example.org,jade42,Cash
179,1056,2025-10-04,2025-10-04 16:32:25,14,Sports,1573.01,1799.56,1,West,Hyderabad,59,Premium,Cancelled,chenbailey@example.net,kellysmith,Cash
445,1199,2026-02-14,2026-02-14 04:01:45,10,Clothing,1274.61,582.67,3,South,Chennai,28,Premium,Completed,xmoran@example.net,wwilson,UPI
417,1285,2025-01-26,2025-01-26 05:26:49,16,Clothing,1882.55,1118.72,5,East,Mumbai,40,Standard,Cancelled,barbaramoore@example.org,christinaschultz,Cash
871,1249,2026-02-17,2026-02-17 07:29:25,2,Grocery,79.16,931.5,5,East,Bengaluru,18,Standard,Cancelled,wbrown@example.org,rachelbrown,Cash
883,1000,2026-03-29,2026-03-29 11:29:53,2,Grocery,1099.29,954.68,10,North,Chennai,29,Standard,Pending,williamwashington@example.com,tammypalmer,Card
681,1269,2025-03-29,2025-03-29 02:18:34,19,Clothing,2111.27,172.13,8,North,Pune,39,Premium,Pending,matthew41@example.com,rmurray,UPI
178,1153,2024-12-29,2024-12-29 03:41:17,19,Grocery,2561.21,1029.23,8,East,Chennai,70,Premium,Pending,williamsrobert@example.net,fbrown,Card
396,1223,2025-01-22,2025-01-22 01:31:45,9,Grocery,714.81,1471.29,8,West,Chennai,40,Standard,Pending,morganlaura@example.com,megan13,UPI
912,1120,2024-12-07,2024-12-07 08:26:01,12,Electronics,1056.23,1704.18,6,West,Kolkata,26,Premium,Completed,traceylittle@example.org,ashley72,Card
794,1167,2025-11-25,2025-11-25 11:16:36,15,Furniture,,183.45,4,West,Bengaluru,48,Standard,Completed,,jpowers,Cash
961,1282,2025-04-27,2025-04-27 03:17:48,10,Furniture,3738.71,1001.69,9,West,Kolkata,30,Standard,Completed,andersonrobert@example.net,pricerebecca,Cash
685,1204,2026-04-24,2026-04-24 13:07:18,3,Electronics,4269.11,342.62,7,East,Mumbai,66,Premium,Completed,nicholasgallagher@example.net,pauladominguez,Card
384,1273,2025-06-30,2025-06-30 23:45:32,1,Electronics,1093.37,1266.44,4,West,Pune,24,Premium,Cancelled,kristen77@example.net,christopher86,UPI
957,1039,2025-09-12,2025-09-12 17:46:40,7,Furniture,1907.51,640.9,8,South,Bengaluru,37,Premium,Completed,nbaird@example.com,fergusonjacob,UPI
752,1215,2025-11-07,2025-11-07 19:19:33,18,Furniture,1615.4,795.88,6,North,Pune,54,Premium,,qmartinez@example.com,swhite,Cash
258,1064,2024-09-07,2024-09-07 07:02:33,5,Clothing,773.91,657.75,4,West,Chennai,27,Standard,Cancelled,brettbennett@example.net,russojacob,Card
539,1031,2025-01-24,2025-01-24 00:13:21,3,Clothing,4094.32,1776.78,1,South,Mumbai,27,Standard,Cancelled,julie87@example.com,ivanjohnson,Card
336,1243,2024-09-26,2024-09-26 14:50:22,12,Sports,1535.96,356.57,9,South,Hyderabad,24,Standard,Completed,parkerjudith@example.net,davidzimmerman,UPI
16,1191,2026-06-06,2026-06-06 20:31:42,15,Sports,2284.86,510.85,2,East,Bengaluru,55,Premium,Cancelled,meagan89@example.org,nathanielmartin,Cash
325,1213,2024-10-08,2024-10-08 07:17:43,20,Electronics,980.28,438.55,7,West,Delhi,51,Standard,Completed,perezchristopher@example.org,edwardsnicole,UPI
759,1293,2025-03-19,2025-03-19 02:40:26,5, Sports ,1318.62,853.59,10,West,Bengaluru,33,Premium,Completed,robinsonwesley@example.org,butlersabrina,Cash
